testing with
  lockable items: 100000
  threads       : 3
  transactions  : 1000000
  refs per tx   : 20

record init required 5 msec

RACE FOUND!, TX 0  item 31895
RACE FOUND!, TX 0  item 94879
RACE FOUND!, TX 0  item 94879
RACE FOUND!, TX 0  item 75608
RACE FOUND!, TX 0  item 50370
RACE FOUND!, TX 0  item 50370
RACE FOUND!, TX 0  item 35998
RACE FOUND!, TX 0  item 50727
RACE FOUND!, TX 0  item 28217
RACE FOUND!, TX 0  item 19643
RACE FOUND!, TX 0  item 41213
RACE FOUND!, TX 0  item 2182
RACE FOUND!, TX 0  item 99083
RACE FOUND!, TX 0  item 13866
RACE FOUND!, TX 0  item 82613
RACE FOUND!, TX 0  item 44347
RACE FOUND!, TX 0  item 38447
RACE FOUND!, TX 0  item 10630
RACE FOUND!, TX 0  item 10630
RACE FOUND!, TX 0  item 87074
RACE FOUND!, TX 0  item 87074
RACE FOUND!, TX 0  item 94217
RACE FOUND!, TX 0  item 94217
RACE FOUND!, TX 0  item 35159
RACE FOUND!, TX 0  item 4796
RACE FOUND!, TX 0  item 1781
RACE FOUND!, TX 0  item 1781
RACE FOUND!, TX 0  item 49082
RACE FOUND!, TX 0  item 34627
RACE FOUND!, TX 0  item 34377
RACE FOUND!, TX 0  item 76832
RACE FOUND!, TX 0  item 71228
RACE FOUND!, TX 0  item 99842
RACE FOUND!, TX 0  item 24760
RACE FOUND!, TX 0  item 10740
RACE FOUND!, TX 0  item 10740
RACE FOUND!, TX 0  item 20406
RACE FOUND!, TX 0  item 20406
RACE FOUND!, TX 0  item 42066
RACE FOUND!, TX 0  item 42066
RACE FOUND!, TX 0  item 82991
RACE FOUND!, TX 0  item 13930
RACE FOUND!, TX 0  item 13930
RACE FOUND!, TX 0  item 83449
RACE FOUND!, TX 0  item 83449
RACE FOUND!, TX 0  item 65667
RACE FOUND!, TX 0  item 58107
RACE FOUND!, TX 0  item 44673
RACE FOUND!, TX 0  item 54277
RACE FOUND!, TX 0  item 29943
RACE FOUND!, TX 0  item 48404
RACE FOUND!, TX 0  item 69116
RACE FOUND!, TX 0  item 38492
RACE FOUND!, TX 0  item 38492
RACE FOUND!, TX 0  item 1261
RACE FOUND!, TX 0  item 11330
RACE FOUND!, TX 0  item 96748
RACE FOUND!, TX 0  item 96748
RACE FOUND!, TX 0  item 68568
RACE FOUND!, TX 0  item 68568
RACE FOUND!, TX 0  item 58605
RACE FOUND!, TX 0  item 78568
RACE FOUND!, TX 0  item 40961
RACE FOUND!, TX 0  item 97252
RACE FOUND!, TX 0  item 6278
RACE FOUND!, TX 0  item 73745
RACE FOUND!, TX 0  item 73745
RACE FOUND!, TX 0  item 69417
RACE FOUND!, TX 0  item 31278
RACE FOUND!, TX 0  item 31278
RACE FOUND!, TX 0  item 46217
RACE FOUND!, TX 0  item 54387
RACE FOUND!, TX 0  item 10443
RACE FOUND!, TX 0  item 10443
RACE FOUND!, TX 0  item 99497
RACE FOUND!, TX 0  item 2643
RACE FOUND!, TX 0  item 21660
RACE FOUND!, TX 0  item 21660
RACE FOUND!, TX 0  item 29051
